"furtherInformation.hintText"	"This may be information that HMRC has asked for, information you choose to add or a request to cancel your application."	"Gall hyn fod yn wybodaeth y mae CThEM wedi gofyn amdani, gwybodaeth y byddwch yn dewis ei hychwanegu neu gais i ganslo’ch cais."	Added.
"entryDetails.importer.hint"	"You can find these on the E2 or C88 documents. If you’re unsure, you can speak to your shipping agent or courier."	"Gallwch ddod o hyd i’r rhain ar y dogfennau E2 neu C88. Os ydych yn ansicr, gallwch siarad â’ch asiant cludo neu’ch cludwr."	Added.
"entryDetails.representative.hint"	"You can find these on the E2 or C88 documents."	"Gallwch ddod o hyd i’r rhain ar y dogfennau E2 neu C88."	Added.
"enterAgentEORI.hint"	"This has 2 letters, followed by either 12 or 15 numbers. For example, GB123456789123 or GB123456789123000."	"Mae hwn yn cynnwys 2 lythyren, wedi’u dilyn gan naill ai 12 neu 15 rhif. Er enghraifft, ‘GB123456789123’ neu ‘GB123456789123000’."	Added.
"claimReasonType.title"	"What is the main reason for making an application?"	"Beth yw’r prif reswm dros wneud cais?"	Added.
"claimReasonType.heading"	"What is the main reason for making an application?"	"Beth yw’r prif reswm dros wneud cais?"	Added.
"whomToPay.title"	"Who do you want HMRC to repay?"	"Pwy ydych am i CThEM ad-dalu?"	Added.
"whomToPay.heading"	"Who do you want HMRC to repay?"	"Pwy ydych am i CThEM ad-dalu?"	Added.
"numberOfEntriesType.02.label"	"Number of entries"	"Nifer y cofnodion"	Added.
"claimReasonType.multiple.title"	"Why are you making an application?"	"Pam ydych yn gwneud cais?"	Added.
"claimReasonType.multiple.heading"	"Why are you making an application?"	"Pam ydych yn gwneud cais?"	Added.
"claimReasonType.multiple.hintText"	"Select all that apply"	"Dewiswch bob un sy’n gymwys"	Added.
"claimReasonType.multiple.error.required"	"Select why you are making an application"	"Dewiswch pam eich bod yn gwneud cais"	Added.
"claimReasonType.hint"	"This would be the reason that applies to most of your application"	"Dyma fyddai’r rheswm sy’n berthnasol i’r rhan fwyaf o’ch cais"	Added.
"claimReasonType.checkYourAnswersLabel.single"	"Reason for overpayment"	"Rheswm dros y gordaliad"	Added.
"claimReasonType.checkYourAnswersLabel.multiple"	"Reasons for overpayment"	"Rhesymau dros ordalu"	Added.
"claimReasonType.checkYourAnswersLabel.main"	"Main reason for overpayment"	"Prif reswm dros ordalu"	Added.
"reasonForOverpayment.bullet9"	"why any goods were returned"	"pam y dychwelwyd unrhyw nwyddau"	Added.
"reasonForOverpayment.bullet10"	"if any goods have been destroyed by request"	"os oes unrhyw nwyddau wedi’u dinistrio ar gais"	Added.
"reasonForOverpayment.bullet.claimReasonMultiple"	"if your application has more than one reason"	"os oes gan eich cais mwy nag un rheswm"	Added.
"evidenceSupportingDocs.paragraph1.single"	"The documents we need to process your claim must include:"	"Mae’n rhaid i’r dogfennau sydd eu hangen arnom i brosesu’ch hawliad gynnwys:"	Added.
"evidenceSupportingDocs.paragraph1.multiple-small"	"The documents we need <b>for each entry</b> must include:"	"Mae’n rhaid i’r dogfennau sydd eu hangen arnom <b>ar gyfer pob cofnod</b> gynnwys:"	Added.
"evidenceSupportingDocs.paragraph1.multiple-large"	"We must have:"	"Mae’n rhaid i ni gael:"	Added.
"evidenceSupportingDocs.paragraph2.multiple-large"	"As you are claiming for multiple entries, you can either give us:"	"Gan eich bod yn hawlio ar gyfer cofnodion lluosog, gallwch naill ai roi i ni:"	Added.
"evidenceSupportingDocs.bullet1.multiple-large"	"the documents above <b>for each entry</b>"	"y dogfennau uchod <b>ar gyfer pob cofnod</b>"	Added.
"evidenceSupportingDocs.bullet2.multiple-large"	"the documents for the oldest entry you have listed. We will ask for more information later."	"y dogfennau ar gyfer y cofnod hynaf rydych wedi’i nodi. Byddwn yn gofyn am ragor o wybodaeth yn nes ymlaen."	Added.
"repaymentType.hint.01"	"You can only use this option if you made the original payment using a duty deferment account."	"Dim ond os gwnaethoch y taliad gwreiddiol gan ddefnyddio cyfrif gohirio tollau y gallwch ddefnyddio’r opsiwn hwn."	Added.
"bankDetails.title.importer"	"Enter the importer’s bank details"	"Nodwch fanylion banc y mewnforiwr"	Added.
"bankDetails.title.representative"	"Enter your bank details"	"Nodwch eich manylion banc"	Added.
"bankDetails.hint"	"This must be a UK account that accepts Bacs payments."	"Mae’n rhaid i’r cyfrif hwn fod yn gyfrif yn y DU sy’n derbyn taliadau Bacs."	Added.
"bankDetails.name.importer.hint"	"Enter the name as it appears on their bank statement."	"Nodwch yr enw fel y mae’n ymddangos ar ei gyfriflen banc."	Added.
"bankDetails.name.representative.hint"	"Enter the name as it appears on your bank statement."	"Nodwch yr enw fel y mae’n ymddangos ar eich cyfriflen banc."	Added.
"indirectRepresentative.hintText"	"An indirect representative acts in their own name but on behalf of another party. Both parties accept joint liability for the information provided."	"Mae cynrychiolydd anuniongyrchol yn gweithredu yn ei enw ei hun ond ar ran parti arall. Mae’r ddwy ochr yn derbyn rhwymedigaeth ar y cyd am yr wybodaeth a ddarperir."	Added.
Key	English	Welsh	Unchanged.
checkYourAnswers.title	Check your answers before sending your information	Gwiriwch eich atebion cyn anfon eich gwybodaeth	Unchanged.
checkYourAnswers.amend.title	Check your additional information	Gwriwch eich gwybodaeth ychwanegol	Unchanged.
checkYourAnswers.heading	Check Your Answers	Gwiriwch eich atebion	Unchanged.
checkYourAnswers.guidance	Guidance for check your answers		Unchanged.
checkYourAnswers.missing.icon	Warning	Rhybudd	Unchanged.
checkYourAnswers.missing.warning	Some information is missing. This must be completed before sending your application.	Mae rhywfaint o wybodaeth ar goll. Rhaid llenwi hyn cyn anfon eich cais.	Unchanged.
checkYourAnswers.missing.subheading	Some information is missing	Mae rhywfaint o wybodaeth ar goll	Unchanged.
checkYourAnswers.missing.paragraph	Please review your answers above and complete any missing information. Alternatively, you can use the button below.	Edrychwch dros eich atebion uchod ac ychwanegwch unrhyw wybodaeth sydd ar goll. Fel arall, gallwch ddefnyddio’r botwm isod.	Unchanged.
checkYourAnswers.missing.resolve.link	Resolve missing answers	Datrys yr atebion sydd ar goll	Unchanged.
checkYourAnswers.missing.resolve	Resolve missing answers	Datrys yr atebion sydd ar goll	Unchanged.
checkYourAnswers.submit.heading	Send your application	Anfon eich cais	Unchanged.
checkYourAnswers.submit.before.send	Before you send your application, ensure that you have fully reviewed the information you have provided and that it is correct.	Cyn i chi anfon eich cais, gwnewch yn siŵr eich bod wedi adolygu’r holl wybodaeth rydych wedi’i rhoi a’i bod yn gywir.	Unchanged.
checkYourAnswers.submit.print	You can print a summary of your application on the next page.	Gallwch argraffu crynodeb o’ch cais ar y dudalen nesaf.	Unchanged.
site.switchLanguage	Newid yr iaith i’r Gymraeg	Change the language to English	Unchanged.
date.day	Day	Diwrnod	Unchanged.
date.month	Month	Mis	Unchanged.
date.year	Year	Blwyddyn	Unchanged.
error.browser.title.prefix	Error:	Gwall:	Unchanged.
error.boolean	Please give an answer	Rhowch ateb	Unchanged.
error.invalid_date	Give a correct date	Rhowch ddyddiad cywir	Unchanged.
error.integer	Give an answer in whole numbers	Rhowch ateb mewn rhifau cyfain	Unchanged.
error.non_numeric	Give a value using only numbers	Rhowch werth gan ddefnyddio rhifau yn unig	Unchanged.
error.number	Please enter a valid number	Nodwch rif dilys	Unchanged.
error.required	Please enter a value	Nodwch werth	Unchanged.
error.summary.title	There is a problem	Mae problem wedi codi	Unchanged.
index.title	Apply for repayment of import duty and import VAT	Gwneud cais am ad-daliad o dollau mewnforio a TAW mewnforio	Unchanged.
index.heading	Apply for repayment of import duty and import VAT	Gwneud cais am ad-daliad o dollau mewnforio a TAW mewnforio	Unchanged.
index.guidance	Welcome to your new frontend. Please see the README file for a guide to getting started.		Unchanged.
session_expired.title	For your security, we signed you out	Er eich diogelwch, gwnaethom eich allgofnodi	Unchanged.
session_expired.heading	For your security, we signed you out	Er eich diogelwch, gwnaethom eich allgofnodi	Unchanged.
session_expired.guidance	We did not save your answers.	Ni wnaethom gadw’ch atebion.	Unchanged.
session_expired.button	Sign in	Mewngofnodi	Unchanged.
timeout.title	For your security, we will sign you out	Er eich diogelwch, byddwn yn eich allgofnodi	Unchanged.
timeout.message	For your security, we will sign you out in $	Er eich diogelwch, byddwn yn eich allgofnodi ymhen $	Unchanged.
timeout.keepAlive	Stay signed in	Parhau i fod wedi’ch mewngofnodi	Unchanged.
timeout.signOut	Sign out	Allgofnodi	Unchanged.
site.back	Back	Yn ôl	Unchanged.
site.delete	Remove	Tynnu	Unchanged.
site.edit	Change	Newid	Unchanged.
site.hidden-delete	Delete {0}	Dileu {0}	Unchanged.
site.hidden-edit	Change {0}	Newid {0}	Unchanged.
site.no	No	Na	Unchanged.
site.yes	Yes	Iawn	Unchanged.
site.continue	Continue	Yn eich blaen	Unchanged.
find.address	Find address	Dod o hyd i gyfeiriad	Unchanged.
site.service_name	Apply for repayment of import duty and import VAT	Gwneud cais am ad-daliad o dollau mewnforio a TAW mewnforio	Unchanged.
site.textarea.char_limit	(Limit is {0} characters)	(Y terfyn yw {0} o gymeriadau)	Unchanged.
site.govuk	GOV.UK	GOV.UK/CYMRAEG	Unchanged.
footer.cookies	Cookies	Cwcis	Unchanged.
footer.privacy	Privacy policy	Polisi preifatrwydd	Unchanged.
footer.termsConditions	Terms and conditions	Telerau ac amodau	Unchanged.
footer.govukHelp	Help using GOV.UK	Help wrth ddefnyddio GOV.UK	Unchanged.
footer.accessibilityStatement	Accessibility statement	Datganiad hygyrchedd	Unchanged.
unauthorised.title	You can’t access this service with this account	Ni allwch ddefnyddio’r gwasanaeth hwn gyda’r cyfrif hwn	Unchanged.
unauthorised.heading	You can’t access this service with this account	Ni allwch ddefnyddio’r gwasanaeth hwn gyda’r cyfrif hwn	Unchanged.
importerHasEori.title	Do you have an EORI number?	A oes gennych rif EORI?	Unchanged.
importerHasEori.heading	Do you have an EORI number?	A oes gennych rif EORI?	Unchanged.
importerHasEori.checkYourAnswersLabel	Do you have an EORI number?	A oes gennych rif EORI?	Unchanged.
importerHasEori.error.required	Select yes if you have an EORI number	Dewiswch ‘Iawn’ os oes gennych rif EORI	Unchanged.
claimantType.title	Are you the importer or their representative?	Ai’r mewnforiwr neu gynrychiolydd y mewnforiwr ydych chi?	Unchanged.
claimantType.heading	Are you the importer or their representative?	Ai’r mewnforiwr neu gynrychiolydd y mewnforiwr ydych chi?	Unchanged.
claimantType.01	I am the importer	Y mewnforiwr ydw i	Unchanged.
claimantType.02	I am a representative of the importer	Cynrychiolydd y mewnforiwr ydw i	Unchanged.
claimantType.checkYourAnswersLabel	Are you the importer or representative?	Ai’r mewnforiwr neu’r cynrychiolydd ydych chi?	Unchanged.
claimantType.error.required	Select if you are the importer or a representative of the importer	Dewiswch ai chi yw’r mewnforiwr neu gynrychiolydd y mewnforiwr	Unchanged.
claimantType.importer	Importer	Mewnforiwr	Unchanged.
claimantType.representative	Representative	Cynrychiolydd	Unchanged.
impInfo.checkYourAnswersLabel	Import information	Gwybodaeth fewnforio	Unchanged.
importerEori.title	What is your EORI number?	Beth yw’ch rhif EORI?	Unchanged.
importerEori.heading	What is your EORI number?	Beth yw’ch rhif EORI?	Unchanged.
importerEori.checkYourAnswersLabel	Your EORI number	Eich rhif EORI	Unchanged.
importerEori.error.invalid	Enter your EORI number	Nodwch eich rhif EORI	Unchanged.
isVATRegistered.title	Are you VAT registered?	A ydych wedi’ch cofrestru ar gyfer TAW?	Unchanged.
isVATRegistered.heading	Are you VAT registered?	A ydych wedi’ch cofrestru ar gyfer TAW?	Unchanged.
isVATRegistered.01	Yes	Iawn	Unchanged.
isVATRegistered.02	No	Na	Unchanged.
isVATRegistered.checkYourAnswersLabel	Are you VAT registered?	A ydych wedi’ch cofrestru ar gyfer TAW?	Unchanged.
isVATRegistered.error.required	Select yes if you are VAT registered	Dewiswch ‘Iawn’ os ydych wedi’ch cofrestru ar gyfer TAW	Unchanged.
isVATRegistered.details.header	Help with VAT registration	Help gyda chofrestru ar gyfer TAW	Unchanged.
isVATRegistered.details.p1	You must register your business for VAT with HMRC if its VAT taxable turnover is over the current VAT registration threshold.	Mae’n rhaid i chi gofrestru’ch busnes ar gyfer TAW gyda CThEM os yw ei drosiant trethadwy TAW dros y trothwy cofrestru TAW presennol.	Unchanged.
isVATRegistered.details.p2	You can register voluntarily if your turnover is under the threshold, unless everything you sell is exempt.	Gallwch gofrestru’n wirfoddol os yw’ch trosiant o dan y trothwy, oni bai bod popeth yr ydych yn ei werthu wedi’i eithrio.	Unchanged.
importerClaimantVrn.title	What is your VRN number?	Beth yw’ch Rhif Cofrestru TAW (VRN)?	Unchanged.
importerClaimantVrn.heading	What is your VRN number?	Beth yw’ch Rhif Cofrestru TAW (VRN)?	Unchanged.
importerClaimantVrn.checkYourAnswersLabel	What is your VRN number?	Beth yw’ch Rhif Cofrestru TAW (VRN)?	Unchanged.
importerClaimantVrn.error.required	Enter your VRN number	Nodwch eich rhif VRN	Unchanged.
importerClaimantVrn.error.length	VRN number must be 9 characters or less	Mae’n rhaid i’r rhif VRN fod yn 9 o gymeriadau neu lai	Unchanged.
customsRegulationType.title	What was the entry acceptance date?	Beth oedd y dyddiad derbyn ar gyfer y cofnod?	Unchanged.
customsRegulationType.heading	What was the entry acceptance date?	Beth oedd y dyddiad derbyn ar gyfer y cofnod?	Unchanged.
customsRegulationType.importer	You can find this on the E2 document under &#8216;Entry Acceptance Details&#x2019;, or by asking your shipping agent or courier.	Gallwch ddod o hyd i hyn yn y ddogfen E2 o dan &#8216;Manylion Derbyn y Cofnod&#x2019; (‘Entry Acceptance Details’), neu drwy ofyn i’ch asiant cludo neu’ch cludwr.	Unchanged.
customsRegulationType.representative	You can find this on the E2 document.	Gallwch ddod o hyd i hyn yn y ddogfen E2.	Unchanged.
customsRegulationType.01	On or before 31 December 2020	Ar neu cyn 31 Rhagfyr 2020	Unchanged.
customsRegulationType.02	From 1 January 2021	O 1 Ionawr 2021 ymlaen	Unchanged.
customsRegulationType.checkYourAnswersLabel	Acceptance date	Dyddiad derbyn	Unchanged.
customsRegulationType.error.required	Select an option to continue	Dewiswch opsiwn i fynd yn eich blaen	Unchanged.
articleType.title	Why are you applying for this repayment?	Pam yr ydych yn gwneud cais am yr ad-daliad hwn?	Unchanged.
articleType.heading	Why are you applying for this repayment?	Pam yr ydych yn gwneud cais am yr ad-daliad hwn?	Unchanged.
articleType.117	Overpayment of duty or VAT (Article 117)	Gordaliad o doll neu TAW (Erthygl 117)	Unchanged.
articleType.119	Error by customs (Article 119)	Gwall ar ran yr awdurdodau tollau (Erthygl 119)	Unchanged.
articleType.120	Exceptional circumstances (Article 120)	Amgylchiadau eithriadol (Erthygl 120)	Unchanged.
articleType.checkYourAnswersLabel	Reason for application	Rheswm dros wneud cais	Unchanged.
articleType.error.required	Select the reason you are applying for this repayment	Dewiswch y rheswm dros wneud cais am yr ad-daliad hwn	Unchanged.
ukRegulationType.title	Why are you applying for this repayment?	Pam yr ydych yn gwneud cais am yr ad-daliad hwn?	Unchanged.
ukRegulationType.heading	Why are you applying for this repayment?	Pam yr ydych yn gwneud cais am yr ad-daliad hwn?	Unchanged.
ukRegulationType.048	Error by Customs (Regulation 48)	Gwall ar ran yr awdurdodau tollau (Rheoliad 48)	Unchanged.
ukRegulationType.049	Lower rate was applicable (Regulation 49)	Roedd cyfradd is yn berthnasol (Rheoliad 49)	Unchanged.
ukRegulationType.050	Overpayment of duty or VAT (Regulation 50)	Gordaliad o doll neu TAW (Rheoliad 50)	Unchanged.
ukRegulationType.051	Rejected (Regulation 51)	Fe’i gwrthodwyd (Rheoliad 51)	Unchanged.
ukRegulationType.052	Special circumstances (Regulation 52)	Amgylchiadau arbennig (Rheoliad 52)	Unchanged.
ukRegulationType.053	Withdrawal of customs declaration (Regulation 53)	Tynnu datganiad tollau yn ôl (Rheoliad 53)	Unchanged.
ukRegulationType.checkYourAnswersLabel	Reason for application	Rheswm dros wneud cais	Unchanged.
ukRegulationType.error.required	Select why you are applying for this repayment	Dewiswch pam yr ydych yn gwneud cais am yr ad-daliad hwn	Unchanged.
numberOfEntriesType.title	How many entries do you want to submit?	Faint o gofnodion yr ydych am eu cyflwyno?	Unchanged.
numberOfEntriesType.heading	How many entries do you want to submit?	Faint o gofnodion yr ydych am eu cyflwyno?	Unchanged.
numberOfEntriesType.hint	Multiple entries must be from the same importer, and have the same reason for overpayment.	Mae’n rhaid i gofnodion lluosog ddod o’r un mewnforiwr ac mae’n rhaid iddynt gynnwys yr un rheswm dros ordalu.	Unchanged.
numberOfEntriesType.01	One entry	Un cofnod	Unchanged.
numberOfEntriesType.02	Multiple entries	Cofnodion lluosog	Unchanged.
numberOfEntriesType.02.hint	Number of entries	Nifer y cofnodion	Unchanged.
numberOfEntriesType.checkYourAnswersLabel	How many entries do you want to submit?	Faint o gofnodion yr ydych am eu cyflwyno?	Unchanged.
numberOfEntriesType.single.checkYourAnswersLabel	One entry	Un cofnod	Unchanged.
numberOfEntriesType.multiple.checkYourAnswersLabel	Multiple entries	Cofnodion lluosog	Unchanged.
numberOfEntriesType.error.required	Select if you want to submit one entry or more than one entry	Dewiswch a ydych am gyflwyno un cofnod neu fwy nag un cofnod	Unchanged.
howManyEntries.title	How many entries are you claiming for?	Faint o gofnodion yr ydych yn hawlio ar eu cyfer?	Unchanged.
howManyEntries.heading	How many entries are you claiming for?	Faint o gofnodion yr ydych yn hawlio ar eu cyfer?	Unchanged.
howManyEntries.checkYourAnswersLabel	Number of entries	Nifer y cofnodion	Unchanged.
howManyEntries.error.required	Enter the number of entries you are claiming for	Nodwch nifer y cofnodion rydych yn hawlio ar eu cyfer	Unchanged.
howManyEntries.error.length	The number of entries must be between 2 and 999,999	Mae’n rhaid i nifer y cofnodion fod rhwng 2 a 999,999	Unchanged.
entryDetails.single.title	Add the details for this entry	Ychwanegwch y manylion ar gyfer y cofnod hwn	Unchanged.
entryDetails.multiple.title	Enter the details of the oldest entry	Nodwch fanylion y cofnod hynaf	Unchanged.
entryDetails.single.heading	Add the details for this entry	Ychwanegwch y manylion ar gyfer y cofnod hwn	Unchanged.
entryDetails.multiple.heading	Enter the details of the oldest entry	Nodwch fanylion y cofnod hynaf	Unchanged.
entryDetails.importer.hint	These can be found in box 1 of the C88 document, or by asking your shipping agent or courier.	Gellir dod o hyd i’r rhain ym mlwch 1 yn y ddogfen C88, neu drwy ofyn i’ch asiant cludo neu’ch cludwr amdanynt	Unchanged.
entryDetails.representative.hint	These can be found on the C88 document.	Gellir dod o hyd i’r rhain yn y ddogfen C88.	Unchanged.
entryDetails.claimEpu.heading	Entry processing unit (EPU) number	Rhif yr Uned Prosesu Cofnodion (EPU)	Unchanged.
entryDetails.claimEpu.hint	This is 3 numbers, for example 131.	Rhif 3 digid yw hwn, er enghraifft 131.	Unchanged.
entryDetails.claimEpu.error.required	Enter the entry processing unit (EPU) number	Nodwch rif yr Uned Prosesu Cofnodion (EPU)	Unchanged.
entryDetails.claimEpu.error.valid	Enter a three digit entry processing unit (EPU) number	Nodwch rif Uned Prosesu Cofnodion (EPU) tri digid	Unchanged.
entryDetails.entryNumber.heading	Entry number	Rhif y cofnod	Unchanged.
entryDetails.entryNumber.hint	This is 6 numbers and a letter, for example 123456Q.	Mae hwn yn cynnwys 6 rhif a llythyren, er enghraifft 123456Q.	Unchanged.
entryDetails.entryNumber.error.required	Enter the entry number	Nodwch rif y cofnod	Unchanged.
entryDetails.entryNumber.error.valid	Enter a valid entry number	Nodwch rif cofnod dilys	Unchanged.
entryDetails.entryDate.heading	Entry date	Dyddiad y cofnod	Unchanged.
entryDetails.entryDate.hint	For example, 25 3 2019.	Er enghraifft, 25 3 2019.	Unchanged.
entryDetails.claimEntryDate.error.required	Enter the entry date	Nodwch ddyddiad y cofnod	Unchanged.
entryDetails.claimEntryDate.error.invalid	Enter the entry date in the correct format	Nodwch ddyddiad y cofnod yn y fformat cywir	Unchanged.
entryDetails.claimEntryDate.error.invalid_future	The entry date must be today or in the past	Mae’n rhaid i ddyddiad y cofnod fod heddiw neu yn y gorffennol	Unchanged.
error.date.day_blank	Entry date must include a day	Mae’n rhaid i ddyddiad y cofnod gynnwys diwrnod	Unchanged.
error.date.day_invalid	Enter the day in the correct format	Nodwch y diwrnod yn y fformat cywir	Unchanged.
error.date.month_blank	Entry date must include a month	Mae’n rhaid i ddyddiad y cofnod gynnwys mis	Unchanged.
error.date.month_invalid	Enter the month in the correct format	Nodwch y mis yn y fformat cywir	Unchanged.
error.date.year_blank	Entry date must include a year	Mae’n rhaid i ddyddiad y cofnod gynnwys blwyddyn	Unchanged.
error.date.year_invalid	Enter the year in the correct format	Nodwch y flwyddyn yn y fformat cywir	Unchanged.
error.date.all	Entry date must be a real date	Mae’n rhaid i ddyddiad y cofnod fod yn ddyddiad go iawn	Unchanged.
error.date.day_month	Entry date must include a day and month	Mae’n rhaid i ddyddiad y cofnod gynnwys diwrnod a mis	Unchanged.
error.date.day_year	Entry date must include a day and year	Mae’n rhaid i ddyddiad y cofnod gynnwys diwrnod a blwyddyn	Unchanged.
error.date.month_year	Entry date must include a month and year	Mae’n rhaid i ddyddiad y cofnod gynnwys mis a blwyddyn	Unchanged.
entryDetails.checkYourAnswersLabel	Entry information	Gwybodaeth am y cofnod	Unchanged.
entryDetails.epu.checkYourAnswersLabel	EPU number	Rhif EPU	Unchanged.
entryDetails.number.checkYourAnswersLabel	Entry number	Rhif y cofnod	Unchanged.
entryDetails.date.checkYourAnswersLabel	Entry date	Dyddiad y cofnod	Unchanged.
claimEntryNumber.checkYourAnswersLabel	What is the entry number?	Beth yw rhif y cofnod?	Unchanged.
claimEntryDate.checkYourAnswersLabel	What was the entry date?	Beth oedd dyddiad y cofnod?	Unchanged.
applicationInformation.checkYourAnswersLabel	Application information	Gwybodaeth am y cais	Unchanged.
claimReasonType.title	What does your application relate to?	Beth mae’ch cais yn ymwneud ag ef?	Unchanged.
claimReasonType.heading	What does your application relate to?	Beth mae’ch cais yn ymwneud ag ef?	Unchanged.
claimReasonType.01	Retroactive quota	Cwota ôl-weithredol	Unchanged.
claimReasonType.02	Customs procedure code change	Newid i’r cod gweithdrefnau tollau	Unchanged.
claimReasonType.03	Currency change	Newid i’r arian cyfred	Unchanged.
claimReasonType.04	Commodity code change	Newid i’r cod nwyddau	Unchanged.
claimReasonType.05	Customs special procedures	Gweithdrefnau arbennig y tollau	Unchanged.
claimReasonType.06	Preference	Ffafriaeth	Unchanged.
claimReasonType.07	Returned goods relief	Rhyddhad ar nwyddau a ddychwelwyd	Unchanged.
claimReasonType.08	Return of unwanted goods	Dychwelyd nwyddau nad oes eu hangen	Unchanged.
claimReasonType.09	Value	Gwerth	Unchanged.
claimReasonType.10	Something not listed	Rhywbeth heb ei restru	Unchanged.
claimReasonType.or	or	neu	Unchanged.
claimReasonType.checkYourAnswersLabel	Reason for overpayment	Rheswm dros y gordaliad	Unchanged.
claimReasonType.error.required	Select what your application relates to	Dewiswch beth mae’ch cais yn ymwneud ag ef	Unchanged.
reasonForOverpayment.title	Tell us why the overpayment happened	Dywedwch wrthym pam y digwyddodd y gordaliad	Unchanged.
reasonForOverpayment.heading	Tell us why the overpayment happened	Dywedwch wrthym pam y digwyddodd y gordaliad	Unchanged.
reasonForOverpayment.checkYourAnswersLabel	Why the overpayment happened	Pam y digwyddodd y gordaliad	Unchanged.
reasonForOverpayment.error.required	Tell us why the overpayment happened	Dywedwch wrthym pam y digwyddodd y gordaliad	Unchanged.
reasonForOverpayment.error.length	Overpayment reason must be 1200 characters or less	Mae’n rhaid i’r rheswm dros y gordaliad fod yn 1200 o gymeriadau neu lai	Unchanged.
reasonForOverpayment.hint	If you do not provide enough information, we may be unable to process your application.	Os na fyddwch yn rhoi digon o wybodaeth, mae’n bosibl na fyddwn yn gallu prosesu’ch cais.	Unchanged.
reasonForOverpayment.p1	You can tell us about:	Gallwch roi gwybod i ni am:	Unchanged.
reasonForOverpayment.bullet1	any commodity codes	unrhyw godau nwyddau	Unchanged.
reasonForOverpayment.bullet2	changes in currency or exchange rates	newidiadau mewn arian cyfred neu gyfraddau cyfnewid	Unchanged.
reasonForOverpayment.bullet3	changes to customs procedures	newidiadau mewn gweithdrefnau tollau	Unchanged.
reasonForOverpayment.bullet4	any preferential rates or schemes that applied	unrhyw gynlluniau neu gyfraddau ffafriol a oedd yn berthnasol	Unchanged.
reasonForOverpayment.bullet5	whether any items were replaced or refunded, and why	p’un a gafodd unrhyw eitemau eu newid neu eu had-dalu, a pham	Unchanged.
reasonForOverpayment.bullet6	changes to the value of goods	newidiadau i werth nwyddau	Unchanged.
reasonForOverpayment.bullet7	the number of items or goods	nifer yr eitemau neu’r nwyddau	Unchanged.
reasonForOverpayment.bullet8	a description of the items or goods	disgrifiad o’r eitemau neu’r nwyddau	Unchanged.
claimRepaymentType.title	What do you want to reclaim?	Beth hoffech ei adennill?	Unchanged.
claimRepaymentType.heading	What do you want to reclaim?	Beth hoffech ei adennill?	Unchanged.
claimRepaymentType.representative.hint	Select all that apply.	Dewiswch bob un sy’n berthnasol.	Unchanged.
claimRepaymentType.importer.hint	<p>You can check with your shipping courier if you are not sure.</p> <div class="govuk-hint">Select all that apply.</div>	<p>Gallwch wirio gyda’ch cludwr os nad ydych yn siŵr.</p> <div class="govuk-hint">Dewiswch bob un sy’n berthnasol.</div>	Unchanged.
claimRepaymentType.01	Customs Duty	Toll Dramor	Unchanged.
claimRepaymentType.02	VAT	TAW	Unchanged.
claimRepaymentType.03	Another type of duty	Math arall o doll	Unchanged.
claimRepaymentType.checkYourAnswersLabel	What do you want to reclaim?	Beth hoffech ei adennill?	Unchanged.
claimRepaymentType.error.required	Select what you want to reclaim	Dewiswch beth yr hoffech ei adennill	Unchanged.
evidenceSupportingDocs.title	Required supporting documents	Dogfennau ategol angenrheidiol	Unchanged.
evidenceSupportingDocs.heading	Required supporting documents	Dogfennau ategol angenrheidiol	Unchanged.
evidenceSupportingDocs.paragraph1	These are the documents we must have to process your claim.	Dyma’r dogfennau y mae’n rhaid i ni eu cael i brosesu’ch hawliad.	Unchanged.
evidenceSupportingDocs.h2	Types of files you can upload	Y mathau o ffeiliau y gallwch eu huwchlwytho	Unchanged.
evidenceSupportingDocs.checkYourAnswersLabel	Supporting documents	Dogfennau ategol	Unchanged.
evidenceSupportingDocs.error.required	Select Supporting documents	Dewiswch ddogfennau ategol	Unchanged.
claimReason.documents.c88	<b>C88</b>, which authorises imports from the country of origin	<b>C88</b>, sy’n awdurdodi mewnforion o’r wlad wreiddiol	Unchanged.
claimReason.documents.e2	<b>E2</b>, which authorises imports from the country of origin	<b>E2</b>, sy’n awdurdodi mewnforion o’r wlad wreiddiol	Unchanged.
claimReason.documents.commercial_invoice	<b>Commercial invoice</b>, which shows the value of the goods	<b>Anfoneb fasnachol</b>, sy’n dangos gwerth y nwyddau	Unchanged.
claimReason.documents.substitute_entry	<b>Substitute entry</b>, which shows changes made to the original entry	<b>Cofnod cyfnewid</b>, sy’n dangos newidiadau a wnaed i’r cofnod gwreiddiol	Unchanged.
claimReason.documents.currency_charge_evicence	Evidence that the invoice has been corrected in another currency	Tystiolaeth bod yr anfoneb wedi’i chywiro mewn arian cyfred arall	Unchanged.
claimReason.documents.airway_bill	<b>Airway bill</b> or <b>bill of lading</b> that show shipping details	<b>Bil teithrestr awyr</b> neu <b>bil llwytho</b>, sy’n dangos y manylion cludo	Unchanged.
claimReason.documents.proof_of_origin	<b>Proof of origin documents</b>, such as a GSP certificate	<b>Dogfennau tystiolaeth o darddiad</b>, megis tystysgrif GSP	Unchanged.
claimReason.documents.proof_of_quota	Proof of the quota and commodity codes that are being claimed against	Tystiolaeth o’r cwota a’r codau nwyddau y gwneir hawliad yn eu herbyn	Unchanged.
claimReason.documents.proof_of_return	Proof of return	Prawf o ddychwelyd	Unchanged.
